item,asin,groupA_buyers,groupB_buyers,total_buyers
14526,B000EOTVKM,0,1,1
14556,B000EQ46XM,0,1,1
14554,B0000EI2KT,0,1,1
14549,B000003MTA,0,1,1
14548,B000EQ5Q86,0,1,1
14545,B000008FDL,0,1,1
14544,B00000429M,0,1,1
14543,B0000002VF,0,1,1
14542,B0000501ML,0,1,1
14541,B0009VAALO,0,1,1
14538,B0006213RQ,0,1,1
14537,B00000I9CK,0,1,1
14534,B0000069N8,0,1,1
14533,B000024MOM,0,1,1
14532,B000001EQ1,0,1,1
14531,B0000542MR,0,1,1
14496,B000ERU5OA,0,1,1
14492,B0007ZIYM4,0,1,1
14422,B00000DRCL,0,1,1
14436,B0000DZ3GK,0,1,1
14454,B000F3AAZW,0,1,1
14452,B000EK5QQO,0,1,1
14450,B00000AFXO,0,1,1
14442,B0000009F6,0,1,1
14441,B000F5GNQU,0,1,1
14439,B00004YLBD,0,1,1
14437,B00005RIJQ,0,1,1
14434,B000BJ7CCY,0,1,1
14491,B000000CVY,0,1,1
14432,B00000K29Y,0,1,1
14431,B000EUMMXE,0,1,1
14430,B000002MI6,0,1,1
14428,B000EOTEFE,0,1,1
14426,B000008KEJ,0,1,1
14425,B000ERU5BS,0,1,1
14423,B0000516TU,0,1,1
14455,B000002P9G,0,1,1
14457,B0007Y8A74,0,1,1
14458,B000ENV3M2,0,1,1
14459,B00004TBV4,0,1,1
14490,B000026CIM,0,1,1
14489,B000C4BIOQ,0,1,1
14488,B00004TYQI,0,1,1
14486,B000F2CC3Q,0,1,1
14484,B000002IHS,0,1,1
14483,B000000XGY,0,1,1
14481,B000F3AAOS,0,1,1
14480,B00009RDEA,0,1,1
14478,B00000J5YU,0,1,1
14477,B00080EVE8,0,1,1
14475,B000ECXTF2,0,1,1
14474,B00006EXL5,0,1,1
14471,B000CC3S14,0,1,1
14466,B00000E9O6,0,1,1
14464,B000002HJZ,0,1,1
14302,B000EGFW5S,0,1,1
14300,B0006SSOH2,0,1,1
15074,B00005LNHQ,0,1,1
14111,B000002A89,0,1,1
14121,B00078GIAQ,0,1,1
14120,B000002KB6,0,1,1
14119,B00005OA8X,0,1,1
14117,B000E6GC2U,0,1,1
14115,B0009C2UUC,0,1,1
14113,B00004TL06,0,1,1
14112,B0007989PC,0,1,1
14110,B000002SJ5,0,1,1
14123,B00007MF8Y,0,1,1
14108,B0000631B0,0,1,1
14107,B0000014DC,0,1,1
14106,B00005ABKF,0,1,1
14105,B000CEV8Z0,0,1,1
14104,B000E6EJA2,0,1,1
14103,B000056NN6,0,1,1
14102,B000066DXH,0,1,1
14122,B000CFX7E4,0,1,1
14124,B00000761B,0,1,1
14298,B0002XMFAS,0,1,1
14141,B00000JWVS,0,1,1
14152,B00006L3J1,0,1,1
14151,B000A2WKJC,0,1,1
14149,B000001ANH,0,1,1
14148,B0000025KA,0,1,1
14147,B0002JEJQK,0,1,1
14144,B000BKDNVC,0,1,1
14142,B000CFWPTM,0,1,1
14140,B0000008SF,0,1,1
14125,B00000JQJE,0,1,1
14138,B00000063Z,0,1,1
14136,B00000J80M,0,1,1
14135,B000AMPYZY,0,1,1
14132,B000CSUYFQ,0,1,1
14131,B000E0OERG,0,1,1
14129,B00002067T,0,1,1
14126,B0000033H2,0,1,1
14101,B0006TL9I2,0,1,1
14099,B000006Y5D,0,1,1
14098,B000A3OX32,0,1,1
14060,B000228DZU,0,1,1
14071,B0009MAPYK,0,1,1
14070,B0000YHIX8,0,1,1
14069,B000050I5O,0,1,1
14066,B00005NTEV,0,1,1
14065,B0000014AR,0,1,1
14064,B000ANVPBU,0,1,1
14063,B000B8I8I2,0,1,1
14057,B000003385,0,1,1
14097,B000008IGV,0,1,1
14056,B000002GI4,0,1,1
14055,B0000C237C,0,1,1
14054,B000002S2R,0,1,1
14053,B00005A0A8,0,1,1
14051,B00006JDR4,0,1,1
14050,B000BYVJRI,0,1,1
14049,B0000AYLJ2,0,1,1
14073,B00005AVN5,0,1,1
14075,B0009OL7W2,0,1,1
14076,B00000JCBX,0,1,1
14077,B000001GFX,0,1,1
14096,B00005LN01,0,1,1
14095,B000E3LD72,0,1,1
14094,B000056K2K,0,1,1
14093,B0002VL13C,0,1,1
14092,B000CSULU4,0,1,1
14091,B0000AYL2M,0,1,1
14090,B000E1NX3G,0,1,1
14088,B00000IXTQ,0,1,1
14087,B000B69GJ4,0,1,1
14086,B000001AMT,0,1,1
14085,B0000062WB,0,1,1
14084,B000002W3F,0,1,1
14081,B000AA301Q,0,1,1
14080,B00004SDO3,0,1,1
14079,B000066AQH,0,1,1
14153,B000002J5F,0,1,1
14155,B000EGEJMK,0,1,1
14158,B00000DOZ8,0,1,1
14249,B000EGDN4U,0,1,1
14261,B00005OATS,0,1,1
14259,B0009X6ZS4,0,1,1
14258,B0000026GR,0,1,1
14255,B000000GVI,0,1,1
14252,B0007KIFNW,0,1,1
14251,B000002MNF,0,1,1
14250,B000003N5U,0,1,1
14245,B0000032DM,0,1,1
14232,B000185A92,0,1,1
14244,B0001Z4PGE,0,1,1
14243,B000002TVY,0,1,1
14242,B0002EQ7EW,0,1,1
14239,B00006LLL4,0,1,1
14238,B000008L4A,0,1,1
14237,B000EGDB6K,0,1,1
14235,B0000033F0,0,1,1
14262,B000E1XOGM,0,1,1
14263,B000E115BI,0,1,1
14264,B0000636CA,0,1,1
14271,B000CEV4X6,0,1,1
14297,B000002RT9,0,1,1
14294,B00000AFR4,0,1,1
14293,B000EPFDDA,0,1,1
14291,B0001FFIXI,0,1,1
14289,B0001HYTWM,0,1,1
14287,B000AAFH3K,0,1,1
14286,B000CCD0EO,0,1,1
14285,B00008GQMX,0,1,1
14282,B000817Z9U,0,1,1
14280,B00000I93Q,0,1,1
14278,B000ACJHIY,0,1,1
14276,B000ALN61E,0,1,1
14275,B0000040ZQ,0,1,1
14274,B0009IQLUG,0,1,1
14272,B000A169OA,0,1,1
14233,B00000AGDS,0,1,1
14231,B000AULWT8,0,1,1
14164,B000BKDO0W,0,1,1
14176,B0000033ZC,0,1,1
14189,B00002CFAR,0,1,1
14188,B000EGDMZA,0,1,1
14187,B000CSTK1U,0,1,1
14186,B00005RGPY,0,1,1
14183,B00008AWNW,0,1,1
14182,B00000I9WX,0,1,1
14177,B00000723U,0,1,1
14175,B00001R3MN,0,1,1
14228,B000CRR2MU,0,1,1
14174,B000AYEI4U,0,1,1
14173,B00005NGA8,0,1,1
14172,B000765IAO,0,1,1
14171,B000E0LMA8,0,1,1
14170,B0000296VJ,0,1,1
14168,B000001GET,0,1,1
14167,B000002LQ5,0,1,1
14190,B00000HZEM,0,1,1
14192,B0009JVOLG,0,1,1
14193,B00005NOZD,0,1,1
14194,B000AARK4E,0,1,1
14226,B00006HI70,0,1,1
14223,B0007N19D2,0,1,1
14221,B0002W194C,0,1,1
14220,B00005R8EU,0,1,1
14219,B0000CC7GK,0,1,1
14217,B000EHRYJE,0,1,1
14216,B000005IYR,0,1,1
14213,B000B66GYM,0,1,1
14210,B000002WMG,0,1,1
14208,B00000AEH5,0,1,1
14205,B0008KLW2C,0,1,1
14203,B000001E3D,0,1,1
14200,B000E994KE,0,1,1
14198,B000002P3T,0,1,1
14197,B000BC8TBY,0,1,1
14557,B000EHQKAI,0,1,1
14559,B00004YTWH,0,1,1
14560,B000000EYP,0,1,1
14893,B0000060LT,0,1,1
14906,B000005HCA,0,1,1
14905,B00003W871,0,1,1
14904,B000G6BNRM,0,1,1
14902,B000FGG6C0,0,1,1
14901,B000B0QOQS,0,1,1
14900,B00006L83M,0,1,1
14894,B000FMGWKU,0,1,1
14892,B000G75B1K,0,1,1
14911,B000062TAF,0,1,1
14890,B00062148E,0,1,1
14889,B000000AT3,0,1,1
14888,B000006UB9,0,1,1
14886,B0000029LC,0,1,1
14884,B000FZESOY,0,1,1
14883,B000069KB3,0,1,1
14882,B0007GAEVM,0,1,1
14909,B006LL3WJS,0,1,1
14912,B00004X0QO,0,1,1
14563,B000003JD9,0,1,1
14927,B00004W16I,0,1,1
14938,B00000I82X,0,1,1
14937,B000002UH8,0,1,1
14936,B0009H1CJM,0,1,1
14935,B000F39MAQ,0,1,1
14933,B000ECXTHK,0,1,1
14931,B00004RCTD,0,1,1
14930,B00006SF9I,0,1,1
14924,B000006Q68,0,1,1
14915,B000006XR4,0,1,1
14923,B00000K4GP,0,1,1
14922,B000000OZJ,0,1,1
14921,B00005NPK2,0,1,1
14919,B0009O1E3E,0,1,1
14918,B00004X0O8,0,1,1
14917,6304359861,0,1,1
14916,B000006PW5,0,1,1
14881,B00006HCL9,0,1,1
14880,B000BUE5AU,0,1,1
14879,B000FMGTW6,0,1,1
14834,B00004SAWU,0,1,1
14842,B000002V0F,0,1,1
14841,B000FVGNPA,0,1,1
14840,B000008GK3,0,1,1
14839,B00000JXVL,0,1,1
14838,B00004W3N8,0,1,1
14837,B0006SSQ6Q,0,1,1
14836,B000FII2F2,0,1,1
14833,B000001GJW,0,1,1
14878,B000060OZ2,0,1,1
14831,B00065TZUU,0,1,1
14830,B0002XVSD8,0,1,1
14829,B00005O6HW,0,1,1
14828,B000FDEUOO,0,1,1
14827,B0000072DY,0,1,1
14826,B0009XRZJW,0,1,1
14825,B00000760T,0,1,1
14843,B0000TSQX4,0,1,1
14845,B000002J14,0,1,1
14848,B000046PRM,0,1,1
14849,B00005LKC0,0,1,1
14877,B000EQH2QU,0,1,1
14873,B0000CD5FM,0,1,1
14871,B000FVBLJS,0,1,1
14869,B0000CF330,0,1,1
14867,B000008D3O,0,1,1
14865,B0000032ZG,0,1,1
14864,B00000JT4K,0,1,1
14860,B000E3LD86,0,1,1
14859,B000E8JO1E,0,1,1
14858,6303284183,0,1,1
14857,B00000IIWV,0,1,1
14856,B00000IHHM,0,1,1
14855,B00020US6E,0,1,1
14851,B000002IRR,0,1,1
14850,B0000ACY0V,0,1,1
14943,B00065JTBA,0,1,1
14944,B00005R72D,0,1,1
14946,B000G1ALJI,0,1,1
15022,B0000074M7,0,1,1
15036,B00000427P,0,1,1
15033,B0001CVAOW,0,1,1
15028,B000058A1C,0,1,1
15027,B0002VJW9C,0,1,1
15026,B0009R0DJC,0,1,1
15025,B00005Q3W0,0,1,1
15024,B000030042,0,1,1
15021,B000BMPQYW,0,1,1
15011,B000850GR4,0,1,1
15019,B00009AQNP,0,1,1
15018,B000006TK1,0,1,1
15017,B00005CBVV,0,1,1
15016,B0002IQIWE,0,1,1
15015,B000G73U4K,0,1,1
15014,B000ARKEEU,0,1,1
15013,B0001XLXN4,0,1,1
15037,B0000931NJ,0,1,1
15038,B000056Q3U,0,1,1
15039,B0001XAMO0,0,1,1
15042,B000058DX3,0,1,1
15072,B000GGSM9E,0,1,1
15070,B000G1T5YA,0,1,1
15065,B000002G5H,0,1,1
15061,B000FDE5RQ,0,1,1
15058,B0000008XV,0,1,1
15057,B000ANVPII,0,1,1
15056,B00004R9EN,0,1,1
15054,B00000A5JZ,0,1,1
15053,B000059ZKA,0,1,1
15051,B00028G7JI,0,1,1
15050,B00000DBWU,0,1,1
15048,B000EQ449I,0,1,1
15047,B000004AXQ,0,1,1
15046,B00005NG5K,0,1,1
15043,B000059ZHP,0,1,1
15012,B000G1QX4A,0,1,1
15007,B000002VGP,0,1,1
14947,B0002VL006,0,1,1
14962,B0002BPIEA,0,1,1
14973,B0000E64TS,0,1,1
14971,B00006JJ1M,0,1,1
14969,B000CNDIZY,0,1,1
14967,B00000I3US,0,1,1
14965,B000066AUH,0,1,1
14964,B000B6FAEO,0,1,1
14963,B00005Y7KX,0,1,1
14960,B000AXWHC6,0,1,1
15005,B00005QZ6Z,0,1,1
14958,B000FUF76W,0,1,1
14957,B000FTKBQY,0,1,1
14956,B00009MGF7,0,1,1
14955,B000G7PNY0,0,1,1
14953,B00000638L,0,1,1
14952,B000GDH8O2,0,1,1
14948,B000F6ZP9A,0,1,1
14974,B0000296JW,0,1,1
14975,B000067ULR,0,1,1
14978,B000006E4T,0,1,1
14979,B000056MSI,0,1,1
15003,B000FIGMPO,0,1,1
15002,B000F8OISM,0,1,1
15001,B000FJAAHO,0,1,1
14997,B000E6UMKI,0,1,1
14996,B000002VSF,0,1,1
14995,B000ALM4FS,0,1,1
14991,B00005NW0B,0,1,1
14990,B00000A5JY,0,1,1
14989,B00003J6HS,0,1,1
14988,B000F2C7L8,0,1,1
14987,B0000AM6HS,0,1,1
14985,B000059LPB,0,1,1
14984,B0007RIYWW,0,1,1
14982,B000007PSM,0,1,1
14980,B000G6BL7Y,0,1,1
14824,B000F2BXI6,0,1,1
14823,B000003M4Q,0,1,1
14822,B000055XOQ,0,1,1
14643,B00000IWVW,0,1,1
14654,B0007GP656,0,1,1
14653,B0000046PE,0,1,1
14652,B000002SII,0,1,1
14647,B000F9RHVQ,0,1,1
14646,B000059RVO,0,1,1
14645,B000002IRW,0,1,1
14644,B000002W3C,0,1,1
14640,B000F8DT5A,0,1,1
14624,B000006A97,0,1,1
14639,B000002LMU,0,1,1
14638,B000BTD91W,0,1,1
14636,B000000BEK,0,1,1
14634,B000EZMPEU,0,1,1
14629,B000003ZBB,0,1,1
14627,B0001BKAGM,0,1,1
14626,B00000DCEG,0,1,1
14655,B000CELOAE,0,1,1
14659,B0007LPJ8U,0,1,1
14660,B0000003WP,0,1,1
14661,B000002864,0,1,1
14685,B000FBFT96,0,1,1
14684,B000FMH9TS,0,1,1
14683,B00009VU2U,0,1,1
14681,B00000429N,0,1,1
14678,B0007TKH8E,0,1,1
14677,B000002BE1,0,1,1
14676,B000FIH4QU,0,1,1
14675,B00003G1JL,0,1,1
14674,B000F8DTNW,0,1,1
14673,B0009298Y8,0,1,1
14672,B0009GV9CS,0,1,1
14671,B000069DOF,0,1,1
14670,B00004VVYE,0,1,1
14664,B000F8OII2,0,1,1
14662,B000AWKSZ0,0,1,1
14625,B000002Q3Z,0,1,1
14622,B000ELJ8WQ,0,1,1
14690,B000003GZA,0,1,1
14576,B000E5L88E,0,1,1
14589,B000274TR6,0,1,1
14586,B000AC5LGG,0,1,1
14585,B0000C9JG0,0,1,1
14584,B000EQ46L4,0,1,1
14583,B000EULK3W,0,1,1
14581,B000002MQ7,0,1,1
14579,B000E9X6W6,0,1,1
14574,B000008TWS,0,1,1
14621,B00000I3JM,0,1,1
14573,B00004LMK4,0,1,1
14572,B0002VE20G,0,1,1
14571,B00004U38Q,0,1,1
14568,B000FAO7ZE,0,1,1
14567,B000F3AJBC,0,1,1
14566,B000A6SY5M,0,1,1
14565,B000000ACR,0,1,1
14591,B00001T3BP,0,1,1
14594,B00005V8YY,0,1,1
14595,B00067ZNHW,0,1,1
14597,B000EZ8OHW,0,1,1
14620,B000FFRLS4,0,1,1
14619,B00000F1D6,0,1,1
14618,B00002EPK7,0,1,1
14617,B0000666YW,0,1,1
14616,B00004X0M2,0,1,1
14613,B000002HGU,0,1,1
14612,B00000057K,0,1,1
14609,B000002BCA,0,1,1
14608,B000F2CAFG,0,1,1
14607,B000060OLF,0,1,1
14606,B0000038UR,0,1,1
14604,B0000521W1,0,1,1
14603,B000BDGW1M,0,1,1
14601,B000FDEUG2,0,1,1
14598,B000BP86NW,0,1,1
14688,B000CSUMA8,0,1,1
14691,B00000420F,0,1,1
14820,B00004YKUY,0,1,1
14769,B0009270Y8,0,1,1
14788,B00005OLDG,0,1,1
14787,B0000026N2,0,1,1
14783,B000002IIZ,0,1,1
14779,B000009QJ9,0,1,1
14776,B00004X0TH,0,1,1
14775,B000008LDR,0,1,1
14771,B0000014VF,0,1,1
14768,B000002BZA,0,1,1
14754,B000FMQPNY,0,1,1
14767,B00023GPBI,0,1,1
14766,B0009V93AI,0,1,1
14765,B0009VI4B2,0,1,1
14762,B000FMGTWG,0,1,1
14761,B00004SWIC,0,1,1
14760,B00000DTIR,0,1,1
14759,B00061H2KE,0,1,1
14789,B0007XZUGE,0,1,1
14791,B00005IB5N,0,1,1
14793,B000FOQ0TQ,0,1,1
14798,B00000JZAY,0,1,1
14818,B00001P4S7,0,1,1
14817,B000008EJ1,0,1,1
14816,B00004SD4C,0,1,1
14812,B000FOQ0L4,0,1,1
14811,B000008DKA,0,1,1
14810,B000A3XZ2W,0,1,1
14809,B0000001RC,0,1,1
14808,B000008LBF,0,1,1
14807,B00020QWHS,0,1,1
14806,B000002ZFJ,0,1,1
14805,B000000H20,0,1,1
14804,B000065VCN,0,1,1
14803,B00001O2W5,0,1,1
14800,B000000NIP,0,1,1
14799,B000EULK1E,0,1,1
14758,B000005ONX,0,1,1
14753,B0007TFHD4,0,1,1
14693,B000771T1U,0,1,1
14708,B00006H6A3,0,1,1
14717,B0002TNGWI,0,1,1
14716,B000E0LMBC,0,1,1
14714,B000FMHCPE,0,1,1
14712,B000005IY0,0,1,1
14711,B000B8656O,0,1,1
14710,B0000041YE,0,1,1
14709,B000EHS36M,0,1,1
14705,B0000B1911,0,1,1
14752,B000FKPDS4,0,1,1
14704,B00000347F,0,1,1
14703,B000FDFS0O,0,1,1
14702,B00005MNFL,0,1,1
14698,B0007SMDXM,0,1,1
14697,B000FJA9OI,0,1,1
14696,B000002BJA,0,1,1
14694,6304584598,0,1,1
14723,B000BDJ02U,0,1,1
14724,B0000002C1,0,1,1
14725,B0000021RT,0,1,1
14727,B000FMGWDM,0,1,1
14748,B000CNE132,0,1,1
14747,B0002MPTDO,0,1,1
14741,B00008QS97,0,1,1
14740,B000EF7W3O,0,1,1
14739,B000003D04,0,1,1
14738,B000008MC5,0,1,1
14737,B000001P1B,0,1,1
14736,B0008JEKCW,0,1,1
14734,B000068VHP,0,1,1
14733,B00022LJ38,0,1,1
14732,B000005H5K,0,1,1
14731,B000003GYJ,0,1,1
14730,B000002UJO,0,1,1
14729,B000000524,0,1,1
14728,B000E6G400,0,1,1
14045,B0000032Y6,0,1,1
14044,B000002N00,0,1,1
14043,B000BMPQVK,0,1,1
13295,B000B8I896,0,1,1
13310,B0002ZUIJG,0,1,1
13306,B0006VYEI2,0,1,1
13305,B0002Y69RC,0,1,1
13304,B0009MAOZA,0,1,1
13301,B000001FLL,0,1,1
13298,B0002T2Q74,0,1,1
13297,B000002BWN,0,1,1
13294,B00000I8UE,0,1,1
13313,B0000062F9,0,1,1
13293,B0000E1WLT,0,1,1
13290,B000002RJM,0,1,1
13287,B000B8GUGO,0,1,1
13284,B0000AKQGT,0,1,1
13283,B00000B9MR,0,1,1
13282,B0000TGA6Y,0,1,1
13281,B000AQK79S,0,1,1
13312,B00004XT2A,0,1,1
13317,B000005H9I,0,1,1
13501,B000B9PW6M,0,1,1
13332,B000B5KRV6,0,1,1
13344,B0007OP2CK,0,1,1
13343,B0007OP2CA,0,1,1
13341,B0007OP2C0,0,1,1
13340,B00079I0CE,0,1,1
13339,B0000029YI,0,1,1
13338,B000B8I8Z0,0,1,1
13334,B0000049YR,0,1,1
13331,B000008FU7,0,1,1
13318,B00005QHS9,0,1,1
13330,B000BI0WQ8,0,1,1
13329,B000B8I8YG,0,1,1
13327,B000B8I8Y6,0,1,1
13326,B0009IOR48,0,1,1
13325,B000003N8P,0,1,1
13320,B0002OOUPU,0,1,1
13319,B0000DD9AK,0,1,1
13280,B000AYYTYY,0,1,1
13279,B0009A6C30,0,1,1
13278,B00004TTFG,0,1,1
13229,B000007PSZ,0,1,1
13244,B00006RJCU,0,1,1
13243,B000003ER0,0,1,1
13240,B0000009TN,0,1,1
13239,B00026WUH8,0,1,1
13236,B00004XSKU,0,1,1
13234,B000AGTQG8,0,1,1
13233,B00005Y34N,0,1,1
13227,B000025COI,0,1,1
13277,B000AA4IQW,0,1,1
13226,B00000DCH1,0,1,1
13225,B000008G9E,0,1,1
13223,B0000062G5,0,1,1
13222,B0000D9PLI,0,1,1
13220,B0002CDZFS,0,1,1
13217,B00000DCH0,0,1,1
13216,B000AOF9SY,0,1,1
13245,B0002LQ8CQ,0,1,1
13246,B00008MPB9,0,1,1
13247,B00005AFR0,0,1,1
13248,B000BEZPA0,0,1,1
13276,B000002BWB,0,1,1
13275,B000068R15,0,1,1
13274,B000AP2YUY,0,1,1
13273,B000B5QWN8,0,1,1
13270,B0009G6NQA,0,1,1
13269,B000092Q56,0,1,1
13268,B000003BFB,0,1,1
13267,B000001FLK,0,1,1
13266,B000B5UL7G,0,1,1
13264,B000002BWH,0,1,1
13261,B000002BWJ,0,1,1
13256,B000002BWF,0,1,1
13254,B000A17GDS,0,1,1
13253,B000AOJ9EE,0,1,1
13249,B000005JAZ,0,1,1
13347,B00000JNOB,0,1,1
13348,B0000009OD,0,1,1
13349,B0000014X1,0,1,1
13440,B0009NCQG4,0,1,1
13452,B000002N5K,0,1,1
13449,B00005OCDA,0,1,1
13448,B00006F89I,0,1,1
13447,B000003YUO,0,1,1
13446,B0001KL5C6,0,1,1
13445,B000BSSAEY,0,1,1
13441,B000BKDO8E,0,1,1
13438,B000031X7X,0,1,1
13414,B0000057EX,0,1,1
13435,B000BC8STM,0,1,1
13434,B000B6TR20,0,1,1
13430,B000AQ68ZU,0,1,1
13429,B000BLI398,0,1,1
13426,B0002IQHHK,0,1,1
13424,B000B7M8OI,0,1,1
13416,B0000025KW,0,1,1
13454,B0001AU70M,0,1,1
13455,B0001MZ836,0,1,1
13457,B000BC8SVA,0,1,1
13458,B0002KV386,0,1,1
13497,B0002T23NG,0,1,1
13494,B000003FVR,0,1,1
13492,B000BB03B4,0,1,1
13490,B000AV2G6A,0,1,1
13489,B000034CZ5,0,1,1
13485,B000002Y2X,0,1,1
13484,6304498977,0,1,1
13481,B0009NR7YK,0,1,1
13479,B000BJNTZ8,0,1,1
13471,B0007QN8OM,0,1,1
13468,B0000013B0,0,1,1
13467,B000056BOO,0,1,1
13466,B000000FGQ,0,1,1
13461,B00000JYE5,0,1,1
13460,B0002VJW92,0,1,1
13415,B00000IP3B,0,1,1
13412,B000000I1K,0,1,1
13350,B000008LV7,0,1,1
13367,B000CELOD6,0,1,1
13378,B000BUA4PA,0,1,1
13377,B000AXWHPI,0,1,1
13375,B000BM7Z3C,0,1,1
13374,B000BC8TBO,0,1,1
13372,B000BEZQ1S,0,1,1
13371,B000BGR312,0,1,1
13369,B00005QITW,0,1,1
13362,B00000DD1V,0,1,1
13411,B00004YLGH,0,1,1
13361,B000B0WO0I,0,1,1
13360,B000AP2ZEE,0,1,1
13359,B0000041WX,0,1,1
13358,B00000J8A0,0,1,1
13357,B00000DOD1,0,1,1
13354,6302374286,0,1,1
13352,B000008CPZ,0,1,1
13381,B0000026BA,0,1,1
13382,B00006RSTV,0,1,1
13383,B0009Y26NQ,0,1,1
13386,B0002Z9YHI,0,1,1
13408,B000001FQK,0,1,1
13407,B000BHNLXA,0,1,1
13406,B000AOF9T8,0,1,1
13405,B0000560N6,0,1,1
13404,B000002NAK,0,1,1
13403,B000CGX6WQ,0,1,1
13400,B000A9QKMI,0,1,1
13398,B0000007F1,0,1,1
13397,B0000C23EO,0,1,1
13396,B0002S640A,0,1,1
13395,B0009K7RLG,0,1,1
13394,B0009VNBYM,0,1,1
13393,0788602136,0,1,1
13390,B0000AM6IO,0,1,1
13388,B000BLL8BS,0,1,1
13213,B000002P2G,0,1,1
13212,B0000046J9,0,1,1
13210,B000001GWY,0,1,1
13035,B000ALZI0G,0,1,1
13045,B00005MIZ5,0,1,1
13044,B000003CTH,0,1,1
13042,B0009G1I1K,0,1,1
13040,B000A0Y7NQ,0,1,1
13039,B000ALZHJI,0,1,1
13037,B000AC7P2O,0,1,1
13036,B000003FTV,0,1,1
13034,B000AQ69DG,0,1,1
13021,B000002LAK,0,1,1
13033,B0007TFGWQ,0,1,1
13032,B00000421A,0,1,1
13031,B000A7DVPE,0,1,1
13030,B000002AWA,0,1,1
13028,B000B19BDA,0,1,1
13027,B0000DZEA0,0,1,1
13024,B0009W5J3C,0,1,1
13046,B000006NXC,0,1,1
13047,B00005MIZ4,0,1,1
13048,B000AMPZGC,0,1,1
13049,B00005MKE0,0,1,1
13079,B0000AVHBM,0,1,1
13077,B00005UF3Y,0,1,1
13075,B000BJ632E,0,1,1
13073,B0007Y8ABA,0,1,1
13071,B000000948,0,1,1
13067,B000ARWIDU,0,1,1
13066,B00003CWIQ,0,1,1
13065,B000002AJG,0,1,1
13063,B00006J3WD,0,1,1
13062,B00005BC89,0,1,1
13061,B000ALZHRU,0,1,1
13060,B00080MA50,0,1,1
13057,B000002MKL,0,1,1
13053,B000AA4MEU,0,1,1
13050,B000002L70,0,1,1
13023,B0000041VG,0,1,1
13020,B0000009OI,0,1,1
13081,B00000JHIK,0,1,1
12969,B000002MJQ,0,1,1
12977,B000A3VTS4,0,1,1
12976,B00000274U,0,1,1
12975,B0006A39B6,0,1,1
12974,B000AMJD92,0,1,1
12973,B000AOENL8,0,1,1
12971,B00065LGP2,0,1,1
12970,B0000074CX,0,1,1
12966,B000AOJ9DK,0,1,1
13017,B000000QFU,0,1,1
12964,B000089RVP,0,1,1
12963,B0009WFFP4,0,1,1
12962,B0009XCCKE,0,1,1
12961,B0002SVU7W,0,1,1
12956,B00005MJY0,0,1,1
12954,B000A8AXD6,0,1,1
12952,B0009X75FG,0,1,1
12978,B000A2H65U,0,1,1
12982,B0002W4UZM,0,1,1
12984,B000ARXG8Q,0,1,1
12985,B0000003S0,0,1,1
13013,B000001E0D,0,1,1
13011,B0000042HV,0,1,1
13010,B0006OS5YS,0,1,1
13009,B000001GM3,0,1,1
13007,B0009U55WE,0,1,1
13006,B0009WFVA8,0,1,1
13002,B0007XBN1U,0,1,1
13001,B000AANW46,0,1,1
13000,B00004TTCJ,0,1,1
12997,B0007CYELW,0,1,1
12995,B0009ZDJKE,0,1,1
12992,B000002UD8,0,1,1
12991,B000B5IORA,0,1,1
12988,B000002UTH,0,1,1
12987,B000002UTG,0,1,1
13080,B000AP2YN6,0,1,1
13084,B000002AD6,0,1,1
13209,B000003CUH,0,1,1
13167,B000002IUF,0,1,1
13180,B00004S2Z7,0,1,1
13177,B00004S1EG,0,1,1
13176,B000819PKC,0,1,1
13175,B000000OQL,0,1,1
13174,B000A3OX3M,0,1,1
13171,B00068NVL6,0,1,1
13170,B000059ZHE,0,1,1
13165,B000B5QWO2,0,1,1
13153,B00065GII2,0,1,1
13161,B00006AFFK,0,1,1
13160,B00000HYHT,0,1,1
13159,B0009Y8MZM,0,1,1
13158,B0000032YA,0,1,1
13157,B000B5IPLK,0,1,1
13156,B0008JII2U,0,1,1
13155,B000003N9G,0,1,1
13181,B00006LLPS,0,1,1
13182,B00000C2BX,0,1,1
13184,B00001IVI6,0,1,1
13185,B00006NSIP,0,1,1
13208,B000005HST,0,1,1
13207,B000BBOFDQ,0,1,1
13206,B00008ADQJ,0,1,1
13205,B00078GIAG,0,1,1
13202,B0002SPPZ0,0,1,1
13200,B000077VP2,0,1,1
13197,B0000AKCMH,0,1,1
13196,B00006FE1J,0,1,1
13195,B0000A2ZV9,0,1,1
13194,B00000581M,0,1,1
13193,B000003F6V,0,1,1
13191,B0000011VK,0,1,1
13189,B00000I77A,0,1,1
13188,B0007US8ES,0,1,1
13187,B000003N97,0,1,1
13154,B000B9EYEI,0,1,1
13151,B000002SNP,0,1,1
13085,B0000AVHBN,0,1,1
13106,B00000IX71,0,1,1
13117,B000001FIT,0,1,1
13114,B00004RITR,0,1,1
13112,B000AV2G38,0,1,1
13111,B0009YVDEO,0,1,1
13110,B0009K1ZI2,0,1,1
13109,B0009ANJDG,0,1,1
13108,B000004CY8,0,1,1
13103,B000AYEIXQ,0,1,1
13150,B0000560GU,0,1,1
13098,B0007QS3TC,0,1,1
13096,B000005IX0,0,1,1
13094,B000ASATWQ,0,1,1
13093,B0000009XP,0,1,1
13091,B0009A1AMS,0,1,1
13089,B00006GOA6,0,1,1
13086,B000B5QWNS,0,1,1
13119,B00009PA0W,0,1,1
